0.288785,0.857495,2.96931,10.0,6.06695,4.4056,25.0,162.777,0.00243876,0.0904817,0.340636,0.0312279,4.4056,0.904817,1.59155,5906.56,0.034513,0.34513,71.3876
0.206063,0.601635,2.91967,6.30964,6.06403,10.1233,25.0,149.223,0.00600412,0.100789,0.340641,0.0540358,10.1233,0.635945,1.00421,5906.56,0.0849693,0.536125,71.0934
0.150225,0.415383,2.76507,3.98105,6.05842,15.6846,25.0,128.798,0.0132329,0.110954,0.340614,0.0827199,15.6846,0.441714,0.633604,5906.57,0.18727,0.745533,70.1172
0.105855,0.288945,2.72963,2.51189,6.0545,23.8965,25.0,106.739,0.0233598,0.122507,0.341211,0.101729,23.8965,0.307724,0.39978,5906.58,0.330584,0.83039,69.8797
0.0750386,0.202571,2.69955,1.5849,6.05487,36.3627,25.01,90.4808,0.0347954,0.136301,0.340485,0.106374,36.3627,0.216022,0.252244,5906.55,0.492419,0.780433,69.6738
0.0502182,0.146878,2.9248,1.0,6.05707,55.8429,25.0,82.373,0.0475835,0.155226,0.339367,0.104528,55.8429,0.155226,0.159155,5906.59,0.673393,0.673393,71.1242
0.0294115,0.107376,3.6508,0.630957,6.05893,86.2739,25.01,80.8737,0.0648585,0.176447,0.340482,0.102187,86.2739,0.111331,0.10042,5906.61,0.917867,0.579135,74.6817
0.0235789,0.0945424,4.00962,0.5,6.06005,124.673,25.0,80.429,0.0735819,0.194877,0.341367,0.101464,124.673,0.0974384,0.0795775,5906.55,1.04132,0.52066,75.9961
